;config_645_avg;config_645_std;config_645_run_0;config_645_run_1;config_645_run_2
Acc_C-bar-10;55,3815;0,6339;54,7681;55,1222;56,2544
Acc_all-ex-pixelwise-noise-24;64,8836;0,2838;64,7485;64,6239;65,2785
RMSCE_C;0,0635;0,0008;0,0642;0,0623;0,0639
uniform-l1,24.476,False,max;77,7556;0,5004;77,0574;78,0050;78,2045
uniform-l2,0.666,False,max;77,9884;0,3002;77,8554;77,7057;78,4040
uniform-linf,0.05294,False,max;76,7415;0,6113;77,5062;76,0100;76,7082
uniform-l0.5,25000.0,True,max;77,8221;0,3463;77,4065;78,2544;77,8055
uniform-l1,25.0,True,max;77,5894;0,1430;77,4065;77,6060;77,7556
uniform-l2,0.5,True,max;77,7722;0,2946;77,3566;78,0050;77,9551
uniform-l10,0.03,True,max;77,7224;0,2243;77,4564;77,7057;78,0050
uniform-l50,0.02,True,max;77,7224;0,2946;77,3067;77,9551;77,9052
uniform-linf,0.01,True,max;77,9052;0,0407;77,8554;77,9052;77,9551
uniform-l0-impulse,0.01,True,max;75,4780;0,7334;76,5087;74,8628;75,0623
uniform-l0-impulse,0.02,True,max;70,2078;0,7963;71,2219;69,2768;70,1247
uniform-l0-impulse,0.05,True,max;58,6866;0,0622;58,6035;58,7032;58,7531
uniform-l0-impulse,0.1,True,max;46,4173;3,3537;42,6933;50,8229;45,7357
uniform-l0-impulse,0.2,True,max;34,3807;7,6448;25,8354;44,3890;32,9177
uniform-l0-impulse,0.5,True,max;33,8820;12,6886;18,5536;49,6259;33,4663
uniform-l0.5,50000.0,False,max;77,7889;0,1430;77,8055;77,6060;77,9551
uniform-l0.5,100000.0,False,max;76,4422;0,4685;77,0075;75,8603;76,4589
uniform-l0.5,200000.0,False,max;72,1363;0,9154;73,3666;71,1721;71,8703
uniform-l0.5,500000.0,False,max;55,8770;0,2009;55,7606;56,1596;55,7107
uniform-l0.5,1000000.0,False,max;39,6342;5,0723;34,3641;46,4838;38,0549
uniform-l0.5,2000000.0,False,max;32,2361;9,8868;21,1970;45,1870;30,3242
uniform-l1,20.0,False,max;77,6392;0,2316;77,5561;77,4065;77,9551
uniform-l1,50.0,False,max;77,2070;0,4589;77,5561;76,5586;77,5062
uniform-l1,100.0,False,max;73,4663;1,1611;74,9127;72,0698;73,4165
uniform-l1,200.0,False,max;63,9235;0,7468;64,6384;62,8928;64,2394
uniform-l1,500.0,False,max;38,3874;5,2104;33,6160;45,6359;35,9102
uniform-l1,1000.0,False,max;30,7066;10,5676;17,7556;43,6409;30,7232
uniform-l2,0.5,False,max;77,6891;0,3415;77,2070;77,9052;77,9551
uniform-l2,1.0,False,max;77,3899;0,3997;77,1072;77,1072;77,9551
uniform-l2,2.0,False,max;75,7107;0,3620;76,0599;75,2120;75,8603
uniform-l2,5.0,False,max;63,6908;0,6081;64,2394;62,8429;63,9900
uniform-l2,10.0,False,max;43,3749;3,6574;39,4015;48,2294;42,4938
uniform-l2,20.0,False,max;29,8421;11,0010;17,3067;44,0898;28,1297
uniform-l10,0.02,False,max;77,8387;0,4120;77,2569;78,1047;78,1546
uniform-l10,0.05,False,max;77,7889;0,0622;77,8055;77,7057;77,8554
uniform-l10,0.1,False,max;76,3924;0,4504;76,9077;75,8105;76,4589
uniform-l10,0.2,False,max;69,2103;0,8349;69,7756;68,0299;69,8254
uniform-l10,0.5,False,max;48,8944;2,6770;45,9352;52,4190;48,3292
uniform-l10,1.0,False,max;32,8512;10,2247;20,8479;45,8354;31,8703
uniform-l50,0.01,False,max;77,8720;0,2455;77,5561;78,1546;77,9052
uniform-l50,0.02,False,max;77,7556;0,3527;77,2569;78,0050;78,0050
uniform-l50,0.05,False,max;77,0241;0,4316;77,5062;76,4589;77,1072
uniform-l50,0.1,False,max;71,8537;1,0512;72,7182;70,3741;72,4688
uniform-l50,0.2,False,max;60,4323;0,1430;60,5985;60,4489;60,2494
uniform-l50,0.5,False,max;32,0366;7,8685;24,1895;42,7930;29,1272
uniform-linf,0.01,False,max;77,8886;0,1695;77,6559;77,9551;78,0549
uniform-linf,0.02,False,max;77,7224;0,2009;77,5561;77,6060;78,0050
uniform-linf,0.05,False,max;76,3092;0,4801;76,8080;75,6608;76,4589
uniform-linf,0.1,False,max;70,6068;1,0143;71,2219;69,1771;71,4214
uniform-linf,0.2,False,max;57,4231;0,3695;56,9077;57,7556;57,6060
uniform-linf,0.5,False,max;30,7731;7,8532;22,5436;41,3466;28,4289
Class Separation Robustness;77,4952;0,2178;77,4730;77,2402;77,7722
imperceptible Robustness;77,7556;0,2058;77,4647;77,9052;77,8969
Average p-norm robustness;61,2588;2,1115;58,8410;63,9853;60,9500
