;config_795_avg;config_795_std;config_795_run_0;config_795_run_1;config_795_run_2
uniform-l2,20.0,False,max;51,9701;4,5632;51,7706;46,4838;57,6559
uniform-l10,0.02,False,max;77,8554;0,1629;78,0549;77,6559;77,8554
uniform-l10,0.05,False,max;77,7057;0,4937;78,4040;77,3566;77,3566
uniform-l10,0.1,False,max;76,7415;0,5618;77,2569;75,9601;77,0075
uniform-l10,0.2,False,max;71,0391;1,1035;71,1721;69,6259;72,3192
uniform-l10,0.5,False,max;64,3059;0,8269;63,1421;64,7880;64,9875
uniform-l10,1.0,False,max;56,4090;3,3400;56,5087;52,2693;60,4489
uniform-l50,0.01,False,max;77,7889;0,2009;77,9052;77,5062;77,9551
uniform-l50,0.02,False,max;77,6559;0,2477;78,0050;77,5062;77,4564
uniform-l50,0.05,False,max;77,0906;0,7858;77,4065;76,0100;77,8554
uniform-l50,0.1,False,max;73,3167;0,9393;73,2170;72,2195;74,5137
uniform-l50,0.2,False,max;67,5312;0,9628;67,0324;66,6833;68,8778
uniform-l50,0.5,False,max;57,1072;1,8693;55,8105;55,7606;59,7506
uniform-linf,0.01,False,max;77,7889;0,2711;77,9551;77,4065;78,0050
uniform-linf,0.02,False,max;77,8387;0,5315;78,4539;77,1571;77,9052
uniform-linf,0.05,False,max;76,4422;0,9072;77,1571;75,1621;77,0075
uniform-linf,0.1,False,max;72,6517;0,9163;73,4663;71,3716;73,1172
uniform-linf,0.2,False,max;66,4339;0,6554;66,3342;65,6858;67,2818
uniform-linf,0.5,False,max;55,2785;2,9670;54,1147;52,3691;59,3516
Class Separation Robustness;77,2513;0,3012;77,5561;76,8412;77,3566
imperceptible Robustness;77,6448;0,3087;77,9551;77,2236;77,7556
Average p-norm robustness;68,6150;1,1154;68,5536;67,2806;70,0107
