;config_57_avg;config_57_std;config_57_run_0;config_57_run_1;config_57_run_2
uniform-l10,0.5,False,max;76,5976;0,4542;77,2211;76,1523;76,4195
uniform-l10,1.0,False,max;75,2171;0,7923;76,1523;74,2151;75,2839
uniform-l10,2.0,False,max;71,1423;0,7733;71,8771;70,0735;71,4763
uniform-l10,5.0,False,max;51,3249;0,8187;52,3046;50,3006;51,3694
uniform-l50,0.02,False,max;77,1988;0,3831;77,6887;76,7535;77,1543
uniform-l50,0.05,False,max;76,9539;0,4755;77,6219;76,6867;76,5531
uniform-l50,0.1,False,max;76,7758;0,3549;77,2211;76,3527;76,7535
uniform-l50,0.2,False,max;76,7758;0,3004;76,9539;76,3527;77,0207
uniform-l50,0.5,False,max;73,5248;0,8698;74,4155;72,3447;73,8143
uniform-l50,1.0,False,max;66,8003;0,8181;67,8023;66,8003;65,7983
uniform-linf,0.02,False,max;76,9539;0,3818;77,4883;76,6199;76,7535
uniform-linf,0.05,False,max;77,0652;0,4639;77,6219;76,4863;77,0875
uniform-linf,0.1,False,max;76,9316;0,8260;78,0895;76,4863;76,2191
uniform-linf,0.2,False,max;76,4863;0,6430;77,1543;75,6179;76,6867
uniform-linf,0.5,False,max;71,9439;1,5203;73,2131;69,8063;72,8123
uniform-linf,1.0,False,max;63,9279;0,1443;64,0615;63,7275;63,9947
Class Separation Robustness;76,1226;0,4672;76,7312;75,5956;76,0410
imperceptible Robustness;76,9984;0,4500;77,5551;76,4529;76,9873
Average p-norm robustness;73,5216;0,5349;74,1276;72,8266;73,6107
