;config_369_avg;config_369_std;config_369_run_0;config_369_run_1;config_369_run_2
uniform-l0-impulse,0.2,True,max;64,6154;1,6822;63,4965;66,9930;63,3566
uniform-l0-impulse,0.5,True,max;63,3566;0,0000;63,3566;63,3566;63,3566
uniform-l0.5,200000000.0,False,max;99,5804;0,1142;99,5804;99,7203;99,4406
uniform-l0.5,500000000.0,False,max;99,5804;0,2284;99,5804;99,8601;99,3007
uniform-l0.5,1000000000.0,False,max;97,2494;1,1886;96,7832;96,0839;98,8811
uniform-l0.5,2000000000.0,False,max;78,6014;5,5382;85,8741;72,4476;77,4825
uniform-l0.5,5000000000.0,False,max;63,3566;0,0000;63,3566;63,3566;63,3566
uniform-l0.5,10000000000.0,False,max;63,3566;0,0000;63,3566;63,3566;63,3566
uniform-l1,1000.0,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l1,5000.0,False,max;99,5338;0,2377;99,4406;99,8601;99,3007
uniform-l1,10000.0,False,max;98,6946;0,8722;97,7622;98,4615;99,8601
uniform-l1,20000.0,False,max;78,4615;5,7337;86,2937;72,7273;76,3636
uniform-l1,50000.0,False,max;63,4499;0,1319;63,3566;63,3566;63,6364
uniform-l1,100000.0,False,max;63,3566;0,0000;63,3566;63,3566;63,3566
uniform-l2,5.0,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l2,10.0,False,max;99,5804;0,1142;99,5804;99,7203;99,4406
uniform-l2,20.0,False,max;99,4872;0,2637;99,3007;99,8601;99,3007
uniform-l2,50.0,False,max;90,3030;3,0670;93,0070;86,0140;91,8881
uniform-l2,100.0,False,max;66,9464;0,4615;66,4336;67,5524;66,8531
uniform-l2,200.0,False,max;63,3566;0,0000;63,3566;63,3566;63,3566
uniform-l10,0.05,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l10,0.1,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l10,0.2,False,max;99,5338;0,1744;99,5804;99,7203;99,3007
uniform-l10,0.5,False,max;95,6643;1,7243;95,3846;93,7063;97,9021
uniform-l10,1.0,False,max;70,7692;2,1333;73,5664;70,3497;68,3916
uniform-l10,2.0,False,max;63,3566;0,0000;63,3566;63,3566;63,3566
uniform-l50,0.02,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l50,0.05,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l50,0.1,False,max;99,4872;0,2637;99,3007;99,8601;99,3007
uniform-l50,0.2,False,max;97,2028;1,7281;95,5245;96,5035;99,5804
uniform-l50,0.5,False,max;66,2005;1,5504;66,4336;64,1958;67,9720
uniform-l50,1.0,False,max;63,3566;0,0000;63,3566;63,3566;63,3566
uniform-linf,0.02,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-linf,0.05,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-linf,0.1,False,max;99,6270;0,1744;99,5804;99,8601;99,4406
uniform-linf,0.2,False,max;92,2145;2,5183;93,0070;88,8112;94,8252
uniform-linf,0.5,False,max;64,6620;1,8461;63,3566;63,3566;67,2727
uniform-linf,1.0,False,max;63,3566;0,0000;63,3566;63,3566;63,3566
Class Separation Robustness;99,5183;0,1163;99,4872;99,6737;99,3939
imperceptible Robustness;99,5338;0,0659;99,5804;99,5804;99,4406
Average p-norm robustness;85,6244;0,3870;85,9740;85,0849;85,8142
