;config_783_avg;config_783_std;config_783_run_0;config_783_run_1;config_783_run_2
uniform-l1,1000.0,False,max;79,1964;0,0799;79,2427;79,0841;79,2625
uniform-l1,5000.0,False,max;75,4626;0,2730;75,6146;75,0793;75,6939
uniform-l1,10000.0,False,max;56,0600;1,8924;56,7010;53,4893;57,9897
uniform-l1,20000.0,False,max;25,7996;4,7989;32,1967;20,6384;24,5638
uniform-l1,50000.0,False,max;8,9876;0,5143;9,7145;8,6043;8,6439
uniform-l1,100000.0,False,max;8,3664;0,0000;8,3664;8,3664;8,3664
uniform-l2,5.0,False,max;79,1832;0,2444;79,2228;78,8660;79,4607
uniform-l2,10.0,False,max;78,6413;0,1078;78,7074;78,4893;78,7272
uniform-l2,20.0,False,max;74,2334;0,3621;74,3259;73,7510;74,6233
uniform-l2,50.0,False,max;39,3471;3,8237;43,0412;34,0801;40,9199
uniform-l2,100.0,False,max;14,4991;2,4114;17,8628;12,3315;13,3029
uniform-l2,200.0,False,max;8,3730;0,0093;8,3664;8,3664;8,3862
uniform-l10,0.05,False,max;79,1105;0,1572;79,0642;78,9453;79,3220
uniform-l10,0.1,False,max;78,6611;0,4272;78,4100;78,3109;79,2625
uniform-l10,0.2,False,max;76,2821;0,3979;76,3283;75,7732;76,7446
uniform-l10,0.5,False,max;48,2421;2,2944;49,6828;45,0040;50,0397
uniform-l10,1.0,False,max;19,3563;4,2835;25,1983;15,0476;17,8232
uniform-l10,2.0,False,max;8,4192;0,0337;8,4655;8,4060;8,3862
uniform-l50,0.02,False,max;79,2691;0,1783;79,1237;79,1634;79,5202
uniform-l50,0.05,False,max;78,4496;0,2972;78,1919;78,2910;78,8660
uniform-l50,0.1,False,max;75,0661;0,4956;75,4362;74,3656;75,3965
uniform-l50,0.2,False,max;53,7999;2,3039;54,5004;50,6939;56,2054
uniform-l50,0.5,False,max;14,9352;2,8403;18,8541;12,2125;13,7391
uniform-l50,1.0,False,max;8,3664;0,0000;8,3664;8,3664;8,3664
uniform-linf,0.02,False,max;79,0973;0,2088;78,8858;79,0246;79,3814
uniform-linf,0.05,False,max;78,0003;0,2050;77,7756;77,9540;78,2712
uniform-linf,0.1,False,max;72,3434;0,2417;72,6804;72,1253;72,2244
uniform-linf,0.2,False,max;44,5149;3,2662;47,2839;39,9286;46,3323
uniform-linf,0.5,False,max;11,7301;1,3736;13,6400;10,4679;11,0825
uniform-linf,1.0,False,max;8,3664;0,0000;8,3664;8,3664;8,3664
Class Separation Robustness;69,4092;0,9026;69,6405;68,2064;70,3807
imperceptible Robustness;78,3252;0,1695;78,2679;78,1523;78,5554
Average p-norm robustness;45,9051;1,1299;47,2915;44,5239;45,8999
