;config_787_avg;config_787_std;config_787_run_0;config_787_run_1;config_787_run_2
uniform-l0-impulse,0.01,True,max;94,7200;0,2269;94,5800;94,5400;95,0400
uniform-l0-impulse,0.02,True,max;91,9233;0,2843;92,0100;91,5400;92,2200
uniform-l0-impulse,0.05,True,max;81,2233;0,7657;81,1400;80,3300;82,2000
uniform-l0-impulse,0.1,True,max;58,9867;1,3408;59,3300;57,2000;60,4300
uniform-l0-impulse,0.2,True,max;27,2300;1,4160;29,0300;25,5700;27,0900
uniform-l0-impulse,0.5,True,max;12,2800;0,3476;12,6600;11,8200;12,3600
uniform-l0.5,50000.0,False,max;95,7233;0,1161;95,8200;95,7900;95,5600
uniform-l0.5,100000.0,False,max;94,3100;0,0374;94,3200;94,2600;94,3500
uniform-l0.5,200000.0,False,max;88,9867;0,0772;89,0200;88,8800;89,0600
uniform-l0.5,500000.0,False,max;65,8833;0,4196;65,8100;65,4100;66,4300
uniform-l0.5,1000000.0,False,max;33,8000;1,2698;35,5900;32,7800;33,0300
uniform-l0.5,2000000.0,False,max;15,9233;0,9559;17,2600;15,0800;15,4300
uniform-l1,20.0,False,max;96,2533;0,1115;96,4000;96,2300;96,1300
uniform-l1,50.0,False,max;94,7733;0,0929;94,9000;94,6800;94,7400
uniform-l1,100.0,False,max;90,6667;0,2024;90,9500;90,4900;90,5600
uniform-l1,200.0,False,max;77,2267;0,0660;77,1800;77,1800;77,3200
uniform-l1,500.0,False,max;31,5533;1,2931;33,3300;31,0400;30,2900
uniform-l1,1000.0,False,max;13,7633;0,7727;14,8500;13,1200;13,3200
uniform-l2,0.5,False,max;96,1600;0,0638;96,2500;96,1200;96,1100
uniform-l2,1.0,False,max;95,3867;0,0047;95,3900;95,3900;95,3800
uniform-l2,2.0,False,max;92,3267;0,0624;92,2600;92,3100;92,4100
uniform-l2,5.0,False,max;76,0933;0,2164;76,0900;76,3600;75,8300
uniform-l2,10.0,False,max;40,4200;0,9391;41,5600;40,4400;39,2600
uniform-l2,20.0,False,max;14,5300;0,7839;15,6200;13,8100;14,1600
uniform-l10,0.02,False,max;96,3567;0,1204;96,4700;96,4100;96,1900
uniform-l10,0.05,False,max;95,6133;0,0776;95,6100;95,7100;95,5200
uniform-l10,0.1,False,max;93,1200;0,0216;93,0900;93,1400;93,1300
uniform-l10,0.2,False,max;85,3133;0,1835;85,2600;85,5600;85,1200
uniform-l10,0.5,False,max;45,9700;0,8496;46,9900;46,0100;44,9100
uniform-l10,1.0,False,max;15,6900;0,9069;16,9700;14,9800;15,1200
uniform-l50,0.01,False,max;96,4100;0,0963;96,5400;96,3800;96,3100
uniform-l50,0.02,False,max;96,0733;0,1297;96,1600;96,1700;95,8900
uniform-l50,0.05,False,max;94,1467;0,0741;94,0500;94,2300;94,1600
uniform-l50,0.1,False,max;88,2000;0,2118;88,1200;87,9900;88,4900
uniform-l50,0.2,False,max;69,0733;0,5123;68,9300;69,7600;68,5300
uniform-l50,0.5,False,max;19,9400;1,1748;21,5800;19,3500;18,8900
uniform-linf,0.01,False,max;96,4533;0,0660;96,5400;96,4400;96,3800
uniform-linf,0.02,False,max;96,0467;0,0903;96,0600;96,1500;95,9300
uniform-linf,0.05,False,max;93,7400;0,1283;93,8100;93,8500;93,5600
uniform-linf,0.1,False,max;86,8467;0,2855;86,6300;86,6600;87,2500
uniform-linf,0.2,False,max;64,6400;0,2718;64,4000;65,0200;64,5000
uniform-linf,0.5,False,max;17,8133;1,0089;19,2400;17,1200;17,0800
Class Separation Robustness;86,1711;0,1487;86,2467;86,3033;85,9633
imperceptible Robustness;96,1267;0,0378;96,1567;96,1500;96,0733
Average p-norm robustness;69,7998;0,2762;70,1857;69,5548;69,6588
