;config_786_avg;config_786_std;config_786_run_0;config_786_run_1;config_786_run_2
uniform-l1,500.0,False,max;32,6600;1,4106;34,4400;32,5500;30,9900
uniform-l1,1000.0,False,max;15,3500;1,5347;17,3500;15,0800;13,6200
uniform-l2,0.5,False,max;96,2733;0,0492;96,2100;96,3300;96,2800
uniform-l2,1.0,False,max;95,4367;0,1558;95,2200;95,5800;95,5100
uniform-l2,2.0,False,max;92,5500;0,2687;92,1700;92,7400;92,7400
uniform-l2,5.0,False,max;77,6000;0,5920;76,8800;78,3300;77,5900
uniform-l2,10.0,False,max;41,9033;1,3907;43,3800;42,2900;40,0400
uniform-l2,20.0,False,max;16,2700;1,8309;18,6100;16,0600;14,1400
uniform-l10,0.02,False,max;96,3367;0,0881;96,2600;96,4600;96,2900
uniform-l10,0.05,False,max;95,5200;0,1855;95,2600;95,6200;95,6800
uniform-l10,0.1,False,max;93,2800;0,1768;93,0500;93,3100;93,4800
uniform-l10,0.2,False,max;85,7400;0,5845;84,9400;86,3200;85,9600
uniform-l10,0.5,False,max;47,8133;1,0844;48,6000;48,5600;46,2800
uniform-l10,1.0,False,max;16,8833;1,7146;18,9800;16,8900;14,7800
uniform-l50,0.01,False,max;96,4533;0,1438;96,2500;96,5500;96,5600
uniform-l50,0.02,False,max;96,1433;0,0974;96,0600;96,2800;96,0900
uniform-l50,0.05,False,max;94,1500;0,2410;93,8100;94,3400;94,3000
uniform-l50,0.1,False,max;88,9400;0,2934;88,5300;89,2000;89,0900
uniform-l50,0.2,False,max;70,9233;0,8048;70,2200;72,0500;70,5000
uniform-l50,0.5,False,max;21,1333;2,2173;23,5600;21,6400;18,2000
uniform-linf,0.01,False,max;96,4133;0,1062;96,2800;96,5400;96,4200
uniform-linf,0.02,False,max;95,9233;0,0732;95,8200;95,9700;95,9800
uniform-linf,0.05,False,max;93,6500;0,2531;93,3000;93,8900;93,7600
uniform-linf,0.1,False,max;87,6600;0,3748;87,1300;87,9300;87,9200
uniform-linf,0.2,False,max;67,0533;0,8456;66,6500;68,2300;66,2800
uniform-linf,0.5,False,max;18,7367;2,0863;21,0600;19,1500;16,0000
Class Separation Robustness;86,8744;0,2518;86,5667;87,1833;86,8733
imperceptible Robustness;96,2106;0,1006;96,0683;96,2867;96,2767
Average p-norm robustness;70,3194;0,3317;70,5888;70,5171;69,8521
