;config_771_avg;config_771_std;config_771_run_0;config_771_run_1;config_771_run_2
uniform-l10,0.2,False,max;90,8033;1,5763;90,4250;92,8950;89,0900
uniform-l10,0.5,False,max;61,6550;2,1382;58,8950;64,1050;61,9650
uniform-l10,1.0,False,max;34,7533;3,0768;31,9200;33,3100;39,0300
uniform-l10,2.0,False,max;14,5100;1,8573;12,9500;13,4600;17,1200
uniform-l50,0.02,False,max;99,8950;0,0082;99,9050;99,8850;99,8950
uniform-l50,0.05,False,max;98,0000;0,5480;98,3850;98,3900;97,2250
uniform-l50,0.1,False,max;87,6000;2,1076;86,1600;90,5800;86,0600
uniform-l50,0.2,False,max;65,0567;2,6401;61,7400;68,2000;65,2300
uniform-l50,0.5,False,max;29,9700;3,7254;26,3500;28,4650;35,0950
uniform-l50,1.0,False,max;12,6950;1,5475;11,7100;11,4950;14,8800
uniform-linf,0.02,False,max;99,8550;0,0187;99,8600;99,8750;99,8300
uniform-linf,0.05,False,max;96,8433;0,7735;97,4200;97,3600;95,7500
uniform-linf,0.1,False,max;82,8817;2,7019;80,2450;86,5950;81,8050
uniform-linf,0.2,False,max;58,7550;1,6009;56,6200;60,4750;59,1700
uniform-linf,0.5,False,max;24,8717;3,8715;20,8850;23,6150;30,1150
uniform-linf,1.0,False,max;11,5750;1,3168;10,7900;10,5050;13,4300
Class Separation Robustness;98,3550;0,3282;98,5117;98,6550;97,8983
imperceptible Robustness;98,9558;0,2456;99,1108;99,1475;98,6092
Average p-norm robustness;59,2181;1,1471;57,6260;59,7452;60,2832
