;config_775_avg;config_775_std;config_775_run_0;config_775_run_1;config_775_run_2
uniform-l0-impulse,0.2,True,max;61,1501;6,9257;69,0796;62,1643;52,2064
uniform-l0-impulse,0.5,True,max;50,0773;0,0474;50,1373;50,0732;50,0214
uniform-l0.5,500000.0,False,max;88,6576;0,0259;88,6322;88,6932;88,6475
uniform-l0.5,1000000.0,False,max;88,4949;0,1672;88,3148;88,7177;88,4521
uniform-l0.5,2000000.0,False,max;87,8347;0,3748;87,4237;88,3301;87,7502
uniform-l0.5,5000000.0,False,max;82,9061;0,8678;82,0374;84,0912;82,5897
uniform-l0.5,10000000.0,False,max;72,8638;3,0593;75,8179;74,1241;68,6493
uniform-l0.5,20000000.0,False,max;61,0819;6,7067;69,1589;61,3495;52,7374
uniform-l1,100.0,False,max;88,6169;0,0359;88,5681;88,6536;88,6292
uniform-l1,200.0,False,max;88,3270;0,2514;88,0798;88,6719;88,2294
uniform-l1,500.0,False,max;85,9039;0,7027;85,2234;86,8713;85,6171
uniform-l1,1000.0,False,max;77,5319;1,2032;77,9968;78,7170;75,8820
uniform-l1,2000.0,False,max;64,1520;6,4319;71,6400;64,8804;55,9357
uniform-l1,5000.0,False,max;50,1933;0,1408;50,3662;50,1923;50,0214
uniform-l2,1.0,False,max;88,6556;0,0325;88,6597;88,6932;88,6139
uniform-l2,2.0,False,max;88,4847;0,1017;88,3911;88,6261;88,4369
uniform-l2,5.0,False,max;87,1145;0,4748;86,7096;87,7808;86,8530
uniform-l2,10.0,False,max;80,8339;0,8930;80,3497;82,0862;80,0659
uniform-l2,20.0,False,max;67,0705;5,4328;73,2788;67,8864;60,0464
uniform-l2,50.0,False,max;50,2563;0,2312;50,5707;50,1770;50,0214
uniform-l10,0.05,False,max;88,5844;0,0505;88,5345;88,6536;88,5651
uniform-l10,0.1,False,max;88,1165;0,2034;87,9913;88,4033;87,9547
uniform-l10,0.2,False,max;86,1196;0,7156;85,3485;87,0728;85,9375
uniform-l10,0.5,False,max;72,3796;2,8317;75,3265;73,2544;68,5577
uniform-l10,1.0,False,max;56,1534;4,5287;61,8011;55,9448;50,7141
uniform-l10,2.0,False,max;50,0214;0,0025;50,0214;50,0183;50,0244
uniform-l50,0.02,False,max;88,6241;0,0746;88,5193;88,6871;88,6658
uniform-l50,0.05,False,max;88,1968;0,2404;87,9944;88,5345;88,0615
uniform-l50,0.1,False,max;86,4441;0,7140;85,7025;87,4084;86,2213
uniform-l50,0.2,False,max;78,3305;1,0624;78,5889;79,4830;76,9196
uniform-l50,0.5,False,max;58,0190;5,4483;64,7156;57,9712;51,3702
uniform-l50,1.0,False,max;50,0244;0,0025;50,0275;50,0244;50,0214
uniform-linf,0.01,False,max;88,6627;0,0025;88,6627;88,6597;88,6658
uniform-linf,0.02,False,max;88,6200;0,0570;88,5681;88,6993;88,5925
uniform-linf,0.05,False,max;88,0646;0,2875;87,8418;88,4705;87,8815
uniform-linf,0.1,False,max;85,6364;0,7456;84,8175;86,6211;85,4706
uniform-linf,0.2,False,max;76,1037;1,5250;77,1667;77,1973;73,9471
uniform-linf,0.5,False,max;55,0100;3,8805;59,8724;54,7821;50,3754
Class Separation Robustness;88,6420;0,0204;88,6505;88,6617;88,6139
imperceptible Robustness;88,5420;0,0914;88,4506;88,6668;88,5086
Average p-norm robustness;76,5352;1,2501;77,7475;77,0434;74,8147
