;config_345_avg;config_345_std;config_345_run_0;config_345_run_1;config_345_run_2
uniform-l2,0.18685,False,max;85,9517;0,3226;86,0077;86,3159;85,5316
uniform-linf,0.007843,False,max;85,9456;0,3097;85,9955;86,2976;85,5438
uniform-l0.5,700000.0,True,max;85,8887;0,2920;85,9680;86,2000;85,4980
uniform-l1,125.0,True,max;85,8856;0,2965;85,8795;86,2518;85,5255
uniform-l2,2.0,True,max;85,7992;0,3479;85,8612;86,1908;85,3455
uniform-l10,0.06,True,max;85,8510;0,3196;85,8795;86,2274;85,4462
uniform-l50,0.04,True,max;85,8480;0,2944;85,8917;86,1847;85,4675
uniform-linf,0.01,True,max;85,9324;0,2869;85,9894;86,2518;85,5560
uniform-l0-impulse,0.01,True,max;85,2407;0,1486;85,3882;85,2966;85,0372
uniform-l0-impulse,0.02,True,max;83,7616;0,1424;83,8165;83,5663;83,9020
uniform-l0-impulse,0.05,True,max;76,9938;0,9683;77,0233;75,7935;78,1647
uniform-l0-impulse,0.1,True,max;64,1917;1,9008;65,3229;61,5143;65,7379
uniform-l0-impulse,0.2,True,max;51,2960;0,7579;52,2919;50,4547;51,1414
uniform-l0-impulse,0.5,True,max;50,0214;0,0000;50,0214;50,0214;50,0214
uniform-l0.5,500000.0,False,max;85,9233;0,3042;85,9650;86,2732;85,5316
uniform-l0.5,1000000.0,False,max;85,8195;0,3234;85,8704;86,1877;85,4004
uniform-l0.5,2000000.0,False,max;85,4034;0,2488;85,4614;85,6750;85,0739
uniform-l0.5,5000000.0,False,max;79,7557;0,5180;79,5898;79,2206;80,4565
uniform-l0.5,10000000.0,False,max;65,4531;1,7431;64,9200;63,6353;67,8040
uniform-l0.5,20000000.0,False,max;51,8026;0,7795;52,7313;50,8240;51,8524
uniform-l1,100.0,False,max;85,9294;0,2530;85,9222;86,2427;85,6232
uniform-l1,200.0,False,max;85,7900;0,2984;85,8368;86,1298;85,4034
uniform-l1,500.0,False,max;83,5409;0,1161;83,6945;83,4137;83,5144
uniform-l1,1000.0,False,max;72,4172;1,1830;71,7041;71,4630;74,0845
uniform-l1,2000.0,False,max;54,4973;1,1626;55,3467;52,8534;55,2917
uniform-l1,5000.0,False,max;50,0214;0,0000;50,0214;50,0214;50,0214
uniform-l2,1.0,False,max;85,9060;0,2845;85,9283;86,2427;85,5469
uniform-l2,2.0,False,max;85,8795;0,3213;85,9344;86,2427;85,4614
uniform-l2,5.0,False,max;84,8317;0,1475;84,8633;84,9945;84,6375
uniform-l2,10.0,False,max;77,3315;0,7266;76,8768;76,7609;78,3569
uniform-l2,20.0,False,max;58,6589;1,5126;58,9050;56,6956;60,3760
uniform-l2,50.0,False,max;50,0214;0,0000;50,0214;50,0214;50,0214
uniform-l10,0.05,False,max;85,9090;0,2810;85,9558;86,2274;85,5438
uniform-l10,0.1,False,max;85,7330;0,2611;85,7605;86,0382;85,4004
uniform-l10,0.2,False,max;83,7769;0,0546;83,7921;83,8348;83,7036
uniform-l10,0.5,False,max;65,6494;1,5909;64,7400;64,3219;67,8864
uniform-l10,1.0,False,max;50,3947;0,1819;50,6012;50,1587;50,4242
uniform-l10,2.0,False,max;50,0214;0,0000;50,0214;50,0214;50,0214
uniform-l50,0.02,False,max;85,8877;0,3460;85,9558;86,2732;85,4340
uniform-l50,0.05,False,max;85,7676;0,3310;85,8337;86,1359;85,3333
uniform-l50,0.1,False,max;84,0820;0,0475;84,1431;84,0759;84,0271
uniform-l50,0.2,False,max;74,0672;1,0890;73,2910;73,3032;75,6073
uniform-l50,0.5,False,max;50,8301;0,3502;51,2177;50,3693;50,9033
uniform-l50,1.0,False,max;50,0214;0,0000;50,0214;50,0214;50,0214
uniform-linf,0.01,False,max;85,9344;0,3265;85,9467;86,3281;85,5286
uniform-linf,0.02,False,max;85,8470;0,3690;85,9100;86,2640;85,3668
uniform-linf,0.05,False,max;85,6761;0,3078;85,6873;86,0474;85,2936
uniform-linf,0.1,False,max;83,4249;0,1088;83,4778;83,2733;83,5236
uniform-linf,0.2,False,max;70,9178;1,4754;69,8578;69,8914;73,0042
uniform-linf,0.5,False,max;50,2197;0,1100;50,3601;50,0916;50,2075
Class Separation Robustness;85,9412;0,3204;85,9904;86,3068;85,5265
imperceptible Robustness;85,8675;0,3056;85,9116;86,2178;85,4731
Average p-norm robustness;72,7297;0,2293;72,7626;72,4338;72,9927
