;config_777_avg;config_777_std;config_777_run_0;config_777_run_1;config_777_run_2
uniform-l50,0.5,False,max;31,9108;0,1703;31,9715;32,0823;31,6785
uniform-linf,0.01,False,max;99,5144;0,0523;99,5724;99,4458;99,5249
uniform-linf,0.02,False,max;99,4273;0,0565;99,4854;99,3508;99,4458
uniform-linf,0.05,False,max;97,6405;0,0794;97,6801;97,7118;97,5297
uniform-linf,0.1,False,max;87,9916;0,2234;87,9731;88,2740;87,7276
uniform-linf,0.2,False,max;68,4666;0,3457;68,1473;68,9470;68,3056
uniform-linf,0.5,False,max;27,8411;0,3066;27,5297;28,2581;27,7356
Class Separation Robustness;99,4299;0,0467;99,4906;99,3771;99,4220
imperceptible Robustness;99,4739;0,0518;99,5395;99,4128;99,4695
Average p-norm robustness;74,7115;0,1803;74,5566;74,9644;74,6135
