;config_161_avg;config_161_std;config_161_run_0;config_161_run_1;config_161_run_2
uniform-l0.5,50000.0,False,max;99,5065;0,0721;99,5724;99,4062;99,5408
uniform-l0.5,100000.0,False,max;98,5695;0,0960;98,5986;98,4402;98,6698
uniform-l0.5,200000.0,False,max;94,1700;0,1676;94,2597;93,9351;94,3151
uniform-l0.5,500000.0,False,max;75,2626;0,4190;74,9089;75,0277;75,8511
uniform-l0.5,1000000.0,False,max;53,1882;0,6535;52,4070;53,1512;54,0063
uniform-l0.5,2000000.0,False,max;32,6814;0,6414;32,5732;31,9557;33,5154
uniform-l1,20.0,False,max;99,5936;0,0771;99,6358;99,4854;99,6595
uniform-l1,50.0,False,max;98,9311;0,1238;99,0340;98,7569;99,0024
uniform-l1,100.0,False,max;94,9881;0,1943;95,2177;94,7427;95,0040
uniform-l1,200.0,False,max;82,3859;0,2796;82,3436;82,0665;82,7474
uniform-l1,500.0,False,max;52,0691;0,6512;51,4252;51,8211;52,9612
uniform-l1,1000.0,False,max;26,7511;0,6293;26,3341;26,2787;27,6405
uniform-l2,0.5,False,max;99,5751;0,0844;99,5645;99,4774;99,6833
uniform-l2,1.0,False,max;99,2505;0,1222;99,3032;99,0816;99,3666
uniform-l2,2.0,False,max;96,7749;0,1829;96,9042;96,5162;96,9042
uniform-l2,5.0,False,max;80,9475;0,5351;80,8868;80,3246;81,6310
uniform-l2,10.0,False,max;57,9229;0,4887;57,3080;57,9572;58,5036
uniform-l2,20.0,False,max;29,1423;0,5673;28,7411;28,7411;29,9446
uniform-l10,0.02,False,max;99,6120;0,0734;99,6516;99,5091;99,6754
uniform-l10,0.05,False,max;99,3428;0,1026;99,3903;99,2003;99,4378
uniform-l10,0.1,False,max;97,4795;0,1284;97,6168;97,3080;97,5139
uniform-l10,0.2,False,max;88,3347;0,1522;88,5273;88,1552;88,3215
uniform-l10,0.5,False,max;61,1243;0,5108;60,6651;60,8709;61,8369
uniform-l10,1.0,False,max;31,3275;0,4716;31,1560;30,8551;31,9715
uniform-l50,0.01,False,max;99,6279;0,0505;99,6595;99,5566;99,6675
uniform-l50,0.02,False,max;99,6015;0,0755;99,6200;99,5012;99,6833
uniform-l50,0.05,False,max;98,4429;0,1100;98,4956;98,2898;98,5432
uniform-l50,0.1,False,max;91,7155;0,1284;91,7815;91,5360;91,8290
uniform-l50,0.2,False,max;75,1069;0,5408;75,2019;74,4022;75,7165
uniform-l50,0.5,False,max;39,7308;0,7600;38,8994;39,5566;40,7363
uniform-linf,0.01,False,max;99,6252;0,0819;99,6437;99,5170;99,7150
uniform-linf,0.02,False,max;99,5117;0,0790;99,5329;99,4062;99,5962
uniform-linf,0.05,False,max;97,9467;0,1918;98,0364;97,6801;98,1235
uniform-linf,0.1,False,max;90,2666;0,3084;90,5859;89,8496;90,3642
uniform-linf,0.2,False,max;72,3252;0,4654;72,2486;71,7973;72,9295
uniform-linf,0.5,False,max;35,3550;0,5808;34,9723;34,9169;36,1758
Class Separation Robustness;89,8874;0,2465;90,0924;89,5408;90,0290
imperceptible Robustness;91,8426;0,1803;91,8052;91,6429;92,0797
Average p-norm robustness;77,3801;0,2751;77,2369;77,1385;77,7650
