;config_445_avg;config_445_std;config_445_run_0;config_445_run_1;config_445_run_2
uniform-linf,0.015,True,max;66,8144;0,2925;66,7553;67,1986;66,4894
uniform-l0-impulse,0.01,True,max;60,9338;0,2211;60,6383;61,1702;60,9929
uniform-l0-impulse,0.02,True,max;56,9740;0,6842;57,6241;57,2695;56,0284
uniform-l0-impulse,0.05,True,max;45,5378;0,2542;45,8333;45,2128;45,5674
uniform-l0-impulse,0.1,True,max;36,2884;0,1106;36,2589;36,4362;36,1702
uniform-l0-impulse,0.2,True,max;25,9456;0,8992;25,2660;27,2163;25,3546
uniform-l0-impulse,0.5,True,max;10,8452;1,1634;9,2199;11,8794;11,4362
uniform-l0.5,200000000.0,False,max;66,4007;0,2610;66,1348;66,7553;66,3121
uniform-l0.5,500000000.0,False,max;60,8747;0,6726;61,2589;61,4362;59,9291
uniform-l0.5,1000000000.0,False,max;49,5567;0,7626;50,4433;49,6454;48,5816
uniform-l0.5,2000000000.0,False,max;36,3180;0,6568;35,7270;35,9929;37,2340
uniform-l0.5,5000000000.0,False,max;19,8877;0,6027;19,0603;20,4787;20,1241
uniform-l0.5,10000000000.0,False,max;9,9586;0,9854;8,5993;10,9043;10,3723
uniform-l1,1000.0,False,max;66,7849;0,1822;66,5780;67,0213;66,7553
uniform-l1,5000.0,False,max;63,2683;0,9050;63,2979;64,3617;62,1454
uniform-l1,10000.0,False,max;52,8960;0,3343;53,3688;52,6596;52,6596
uniform-l1,20000.0,False,max;37,6773;0,8060;36,7908;37,5000;38,7411
uniform-l1,50000.0,False,max;16,6962;1,1361;15,6028;18,2624;16,2234
uniform-l1,100000.0,False,max;7,7128;0,7129;6,7376;7,9787;8,4220
uniform-l2,5.0,False,max;66,4894;0,1915;66,4007;66,7553;66,3121
uniform-l2,10.0,False,max;66,3121;0,2895;66,3121;66,6667;65,9574
uniform-l2,20.0,False,max;62,4409;1,1222;62,4113;63,8298;61,0816
uniform-l2,50.0,False,max;44,6809;0,4520;45,3014;44,2376;44,5035
uniform-l2,100.0,False,max;28,2210;0,5084;28,2801;28,8121;27,5709
uniform-l2,200.0,False,max;11,2589;0,8060;10,1950;12,1454;11,4362
uniform-l10,0.05,False,max;66,7553;0,3761;66,4894;67,2872;66,4894
uniform-l10,0.1,False,max;66,2825;0,3014;66,5780;66,4007;65,8688
uniform-l10,0.2,False,max;63,8593;0,8726;63,7411;64,9823;62,8546
uniform-l10,0.5,False,max;49,6454;0,5925;50,2660;49,8227;48,8475
uniform-l10,1.0,False,max;32,3286;0,7973;31,2057;32,9787;32,8014
uniform-l10,2.0,False,max;12,6773;0,9576;11,3475;13,5638;13,1206
uniform-l50,0.02,False,max;66,5780;0,1448;66,4007;66,7553;66,5780
uniform-l50,0.05,False,max;66,4598;0,2090;66,3121;66,7553;66,3121
uniform-l50,0.1,False,max;62,9137;1,1268;62,7660;64,3617;61,6135
uniform-l50,0.2,False,max;51,1525;0,2172;51,1525;51,4184;50,8865
uniform-l50,0.5,False,max;28,4870;0,7030;28,2801;29,4326;27,7482
uniform-l50,1.0,False,max;9,6040;0,8636;8,4220;9,9291;10,4610
uniform-linf,0.02,False,max;66,7849;0,1672;66,6667;67,0213;66,6667
uniform-linf,0.05,False,max;65,6619;0,4654;65,2482;66,3121;65,4255
uniform-linf,0.1,False,max;61,1111;0,6324;60,9043;61,9681;60,4610
uniform-linf,0.2,False,max;47,6950;0,5745;48,2270;47,9610;46,8972
uniform-linf,0.5,False,max;23,8475;0,8060;22,9610;24,9113;23,6702
uniform-linf,1.0,False,max;7,7423;0,9854;6,3830;8,6879;8,1560
Class Separation Robustness;66,0067;0,5577;65,9279;66,7258;65,3664
imperceptible Robustness;66,6864;0,2511;66,7849;66,9326;66,3416
Average p-norm robustness;44,1320;0,3663;43,8260;44,6471;43,9231
