;config_422_avg;config_422_std;config_422_run_0;config_422_run_1;config_422_run_2
Acc_C-bar-10;45,6275;0,0493;45,6814;45,6388;45,5622
Acc_all-ex-pixelwise-noise-24;43,6554;0,3088;43,8316;43,2212;43,9133
RMSCE_C;0,1798;0,0032;0,1776;0,1774;0,1843
uniform-l1,1631.4,False,max;68,1738;0,0724;68,1738;68,0851;68,2624
uniform-l2,7.51,False,max;67,9669;0,1106;67,9965;68,0851;67,8191
uniform-linf,0.069,False,max;65,2187;0,6726;65,7801;64,2730;65,6028
uniform-l0.5,200000000.0,True,max;67,7896;0,1822;67,8191;67,5532;67,9965
uniform-l1,2500.0,True,max;67,4645;0,1254;67,6418;67,3759;67,3759
uniform-l2,8.0,True,max;67,7009;0,2327;67,9078;67,8191;67,3759
uniform-l10,0.07,True,max;68,2624;0,1915;68,0851;68,5284;68,1738
uniform-l50,0.035,True,max;68,2329;0,3421;68,7057;68,0851;67,9078
uniform-linf,0.015,True,max;68,0260;0,2211;68,0851;68,2624;67,7305
uniform-l0-impulse,0.01,True,max;61,6135;0,2610;61,8794;61,2589;61,7021
uniform-l0-impulse,0.02,True,max;56,5012;0,2211;56,7376;56,5603;56,2057
uniform-l0-impulse,0.05,True,max;47,3700;0,9194;48,6702;46,7199;46,7199
uniform-l0-impulse,0.1,True,max;39,5390;0,9410;40,6915;39,5390;38,3865
uniform-l0-impulse,0.2,True,max;28,3392;0,6488;29,2553;27,8369;27,9255
uniform-l0-impulse,0.5,True,max;12,9728;0,8636;14,1844;12,5000;12,2340
uniform-l0.5,200000000.0,False,max;67,6418;0,1915;67,8191;67,3759;67,7305
uniform-l0.5,500000000.0,False,max;61,5839;0,6955;62,5000;60,8156;61,4362
uniform-l0.5,1000000000.0,False,max;50,9456;0,4241;51,3298;51,1525;50,3546
uniform-l0.5,2000000000.0,False,max;38,0615;0,3987;38,5638;38,0319;37,5887
uniform-l0.5,5000000000.0,False,max;22,4882;0,6568;23,2270;21,6312;22,6064
uniform-l0.5,10000000000.0,False,max;11,7612;0,9720;13,1206;11,2589;10,9043
uniform-l1,1000.0,False,max;68,2624;0,1915;68,1738;68,5284;68,0851
uniform-l1,5000.0,False,max;63,7707;0,2211;63,8298;63,4752;64,0071
uniform-l1,10000.0,False,max;53,3392;0,5528;54,0780;52,7482;53,1915
uniform-l1,20000.0,False,max;38,6229;0,6528;39,4504;38,5638;37,8546
uniform-l1,50000.0,False,max;18,7943;0,7522;19,8582;18,2624;18,2624
uniform-l1,100000.0,False,max;8,8948;0,2327;9,2199;8,7766;8,6879
uniform-l2,5.0,False,max;67,9374;0,0418;67,9078;67,9078;67,9965
uniform-l2,10.0,False,max;67,3463;0,1672;67,4645;67,1099;67,4645
uniform-l2,20.0,False,max;62,5296;0,3643;62,0567;62,5887;62,9433
uniform-l2,50.0,False,max;46,5426;0,7830;47,3404;45,4787;46,8085
uniform-l2,100.0,False,max;30,6738;0,6634;31,5603;30,4965;29,9645
uniform-l2,200.0,False,max;13,6229;1,0039;14,9823;13,2979;12,5887
uniform-l10,0.05,False,max;68,1738;0,1254;68,2624;68,2624;67,9965
uniform-l10,0.1,False,max;67,7009;0,0418;67,7305;67,6418;67,7305
uniform-l10,0.2,False,max;64,5981;0,2925;64,9823;64,2730;64,5390
uniform-l10,0.5,False,max;50,3251;0,6241;51,1525;50,1773;49,6454
uniform-l10,1.0,False,max;34,0426;0,4747;34,6631;33,9539;33,5106
uniform-l10,2.0,False,max;14,4799;0,7394;15,5142;13,8298;14,0957
uniform-l50,0.02,False,max;68,1442;0,2211;67,9078;68,4397;68,0851
uniform-l50,0.05,False,max;67,5236;0,5336;68,2624;67,0213;67,2872
uniform-l50,0.1,False,max;63,5638;0,2507;63,3865;63,3865;63,9184
uniform-l50,0.2,False,max;51,6844;0,1915;51,9504;51,5071;51,5957
uniform-l50,0.5,False,max;30,9988;0,7940;32,0922;30,6738;30,2305
uniform-l50,1.0,False,max;11,2589;0,6310;12,1454;10,7270;10,9043
uniform-linf,0.02,False,max;68,2329;0,1507;68,1738;68,4397;68,0851
uniform-linf,0.05,False,max;67,1395;0,2090;66,8440;67,2872;67,2872
uniform-linf,0.1,False,max;61,6430;0,3987;62,1454;61,1702;61,6135
uniform-linf,0.2,False,max;48,9362;0,9410;50,2660;48,2270;48,3156
uniform-linf,0.5,False,max;26,3593;1,2751;28,0142;26,1525;24,9113
uniform-linf,1.0,False,max;8,5993;0,4030;9,1312;8,1560;8,5106
Class Separation Robustness;67,1198;0,2189;67,3168;66,8144;67,2281
imperceptible Robustness;67,9127;0,1159;68,0408;67,9374;67,7600
Average p-norm robustness;45,5371;0,4037;46,1077;45,2676;45,2360
