;config_419_avg;config_419_std;config_419_run_0;config_419_run_1;config_419_run_2
uniform-l0-impulse,0.2,True,max;34,3972;0,6434;35,0177;34,6631;33,5106
uniform-l0-impulse,0.5,True,max;16,4894;1,4422;17,4645;17,5532;14,4504
uniform-l0.5,200000000.0,False,max;68,2329;0,7322;68,7943;68,7057;67,1986
uniform-l0.5,500000000.0,False,max;63,6229;0,0836;63,7411;63,5638;63,5638
uniform-l0.5,1000000000.0,False,max;54,9350;0,6156;55,6738;54,9645;54,1667
uniform-l0.5,2000000000.0,False,max;43,9421;1,1315;45,2128;44,1489;42,4645
uniform-l0.5,5000000000.0,False,max;26,7435;1,5798;28,4574;27,1277;24,6454
uniform-l0.5,10000000000.0,False,max;15,4255;1,1491;16,4894;15,9574;13,8298
uniform-l1,1000.0,False,max;68,4693;0,7287;68,3511;69,4149;67,6418
uniform-l1,5000.0,False,max;65,1596;0,0724;65,2482;65,0709;65,1596
uniform-l1,10000.0,False,max;57,9196;0,7740;58,5106;58,4220;56,8262
uniform-l1,20000.0,False,max;45,0355;0,7129;46,0106;44,3262;44,7695
uniform-l1,50000.0,False,max;23,3747;1,8216;25,4433;23,6702;21,0106
uniform-l1,100000.0,False,max;10,7861;0,9828;11,5248;11,4362;9,3972
uniform-l2,5.0,False,max;68,5875;0,6528;68,5284;69,4149;67,8191
uniform-l2,10.0,False,max;68,4397;0,5067;68,7057;68,8830;67,7305
uniform-l2,20.0,False,max;65,1891;0,1822;65,4255;65,1596;64,9823
uniform-l2,50.0,False,max;51,1820;0,6241;51,8617;51,3298;50,3546
uniform-l2,100.0,False,max;35,7565;1,2710;37,2340;35,9043;34,1312
uniform-l2,200.0,False,max;16,3416;0,9828;17,4645;16,4894;15,0709
uniform-l10,0.05,False,max;68,4693;0,6842;68,1738;69,4149;67,8191
uniform-l10,0.1,False,max;68,4988;0,7287;68,6170;69,3262;67,5532
uniform-l10,0.2,False,max;65,9279;0,7030;66,1348;66,6667;64,9823
uniform-l10,0.5,False,max;54,9054;0,5135;55,5851;54,7872;54,3440
uniform-l10,1.0,False,max;40,0414;0,5433;40,4255;40,4255;39,2730
uniform-l10,2.0,False,max;17,9374;0,8846;18,8830;18,1738;16,7553
uniform-l50,0.02,False,max;68,3806;0,6687;67,9078;69,3262;67,9078
uniform-l50,0.05,False,max;68,2624;0,5653;68,7057;68,6170;67,4645
uniform-l50,0.1,False,max;65,1596;0,5653;65,6028;65,5142;64,3617
uniform-l50,0.2,False,max;56,5898;0,9774;57,8014;56,5603;55,4078
uniform-l50,0.5,False,max;37,4409;0,8846;38,3865;37,6773;36,2589
uniform-l50,1.0,False,max;14,2139;0,5528;14,3617;14,8050;13,4752
uniform-linf,0.02,False,max;68,7057;0,7346;68,5284;69,6809;67,9078
uniform-linf,0.05,False,max;67,6123;0,5622;68,1738;67,8191;66,8440
uniform-linf,0.1,False,max;63,7116;0,4710;63,7411;64,2730;63,1206
uniform-linf,0.2,False,max;53,1324;0,3571;52,9255;52,8369;53,6348
uniform-linf,0.5,False,max;31,6489;0,8776;32,2695;32,2695;30,4078
uniform-linf,1.0,False,max;10,3132;0,6568;10,9043;10,6383;9,3972
Class Separation Robustness;67,9472;0,5097;68,2624;68,3511;67,2281
imperceptible Robustness;68,6318;0,6955;68,7796;69,4001;67,7157
Average p-norm robustness;48,6329;0,6514;49,1852;48,9953;47,7183
