;config_569_avg;config_569_std;config_569_run_0;config_569_run_1;config_569_run_2
uniform-l1,10000.0,False,max;50,0926;3,7702;55,0000;49,4444;45,8333
uniform-l2,1.0,False,max;99,8148;0,1309;99,7222;100,0000;99,7222
uniform-l2,2.0,False,max;99,8148;0,1309;99,7222;100,0000;99,7222
uniform-l2,5.0,False,max;99,4444;0,2268;99,7222;99,4444;99,1667
uniform-l2,10.0,False,max;93,6111;1,2001;94,1667;91,9444;94,7222
uniform-l2,20.0,False,max;67,3148;2,2944;70,5556;65,5556;65,8333
uniform-l2,50.0,False,max;56,9444;4,4270;62,5000;56,6667;51,6667
uniform-l10,0.02,False,max;99,7222;0,0000;99,7222;99,7222;99,7222
uniform-l10,0.05,False,max;99,7222;0,0000;99,7222;99,7222;99,7222
uniform-l10,0.1,False,max;99,5370;0,1309;99,7222;99,4444;99,4444
uniform-l10,0.2,False,max;91,2963;1,9021;92,5000;88,6111;92,7778
uniform-l10,0.5,False,max;63,3333;2,0159;66,1111;61,3889;62,5000
uniform-l10,1.0,False,max;52,4074;3,7702;56,6667;53,0556;47,5000
uniform-l50,0.01,False,max;99,8148;0,1309;99,7222;100,0000;99,7222
uniform-l50,0.02,False,max;99,8148;0,1309;99,7222;100,0000;99,7222
uniform-l50,0.05,False,max;99,3519;0,1309;99,4444;99,4444;99,1667
uniform-l50,0.1,False,max;88,7037;3,4347;90,5556;83,8889;91,6667
uniform-l50,0.2,False,max;65,8333;1,2001;67,5000;65,2778;64,7222
uniform-l50,0.5,False,max;49,1667;3,6004;54,1667;47,5000;45,8333
uniform-linf,0.02,False,max;99,8148;0,1309;99,7222;100,0000;99,7222
uniform-linf,0.05,False,max;98,6111;0,4536;99,1667;98,0556;98,6111
uniform-linf,0.1,False,max;85,1852;3,6944;88,3333;80,0000;87,2222
uniform-linf,0.2,False,max;64,5370;2,4251;67,7778;63,8889;61,9444
uniform-linf,0.5,False,max;38,8889;4,3272;43,8889;39,4444;33,3333
uniform-linf,1.0,False,max;16,9444;0,6001;17,7778;16,3889;16,6667
Class Separation Robustness;99,3827;0,0873;99,4444;99,4444;99,2593
imperceptible Robustness;99,8148;0,1309;99,7222;100,0000;99,7222
Average p-norm robustness;78,5891;1,0880;80,1257;77,7513;77,8902
