;config_545_avg;config_545_std;config_545_run_0;config_545_run_1;config_545_run_2
Acc_C-all-19;63,1701;0,3114;63,5589;63,1547;62,7966
Acc_C-original-15;62,0131;0,3271;62,4269;61,9851;61,6272
Acc_C-bar-10;61,6563;0,2222;61,9560;61,5880;61,4248
Acc_all-ex-pixelwise-noise-24;63,8344;0,3258;64,2810;63,7093;63,5130
RMSCE_C;0,0693;0,0022;0,0666;0,0694;0,0719
Acc_A;10,3431;0,6044;10,4412;11,0294;9,5588
Acc_R;50,1764;0,3482;50,3664;50,4749;49,6879
Acc_Sketch;44,0731;0,5400;44,8201;43,5620;43,8372
Acc_ES-auto_exposure;0,3810;0,5387;1,1429;0,0000;0,0000
Acc_ES-param_control;0,1764;0,1021;0,3175;0,0794;0,1323
Acc_V2;80,6333;0,4028;80,4000;80,3000;81,2000
uniform-l1,1403.4,False,max;89,4333;0,1586;89,6000;89,4800;89,2200
uniform-l2,10.37,False,max;88,4933;0,1181;88,6600;88,4200;88,4000
uniform-linf,0.1446,False,max;80,1733;0,5155;79,7600;79,8600;80,9000
uniform-l0.5,200000000.0,True,max;88,8600;0,1143;89,0200;88,8000;88,7600
uniform-l1,2500.0,True,max;88,7867;0,1330;88,9000;88,8600;88,6000
uniform-l2,8.0,True,max;88,8733;0,0660;88,9200;88,9200;88,7800
uniform-l10,0.07,True,max;89,2467;0,2323;89,3800;89,4400;88,9200
uniform-l50,0.035,True,max;89,1267;0,2175;89,2600;89,3000;88,8200
uniform-linf,0.015,True,max;89,2867;0,1147;89,3000;89,4200;89,1400
uniform-l0-impulse,0.01,True,max;84,4733;0,4503;84,5200;85,0000;83,9000
uniform-l0-impulse,0.02,True,max;81,2667;0,5370;81,7600;81,5200;80,5200
uniform-l0-impulse,0.05,True,max;70,6000;0,5455;69,8800;71,2000;70,7200
uniform-l0-impulse,0.1,True,max;53,6600;1,2754;51,8600;54,4600;54,6600
uniform-l0-impulse,0.2,True,max;28,8933;1,6431;26,9400;28,7800;30,9600
uniform-l0-impulse,0.5,True,max;4,6467;0,2253;4,4400;4,5400;4,9600
uniform-l0.5,200000000.0,False,max;88,8067;0,1087;88,9200;88,6600;88,8400
uniform-l0.5,500000000.0,False,max;84,9000;0,2209;85,1600;84,6200;84,9200
uniform-l0.5,1000000000.0,False,max;75,3533;0,3564;74,8800;75,4400;75,7400
uniform-l0.5,2000000000.0,False,max;53,3933;1,3673;51,5000;54,6800;54,0000
uniform-l0.5,5000000000.0,False,max;15,7533;1,3573;14,2200;15,5200;17,5200
uniform-l0.5,10000000000.0,False,max;4,0933;0,0899;4,0400;4,2200;4,0200
uniform-l1,1000.0,False,max;89,4400;0,1296;89,5600;89,5000;89,2600
uniform-l1,5000.0,False,max;86,2133;0,0806;86,2600;86,1000;86,2800
uniform-l1,10000.0,False,max;78,6067;0,3308;78,2800;78,4800;79,0600
uniform-l1,20000.0,False,max;56,2067;1,1219;54,6200;57,0000;57,0000
uniform-l1,50000.0,False,max;11,2200;1,1122;10,0600;10,8800;12,7200
uniform-l1,100000.0,False,max;2,2467;0,1586;2,4600;2,2000;2,0800
uniform-l2,5.0,False,max;89,5267;0,1676;89,7000;89,5800;89,3000
uniform-l2,10.0,False,max;88,4933;0,2106;88,7800;88,4200;88,2800
uniform-l2,20.0,False,max;85,5267;0,0929;85,4000;85,6200;85,5600
uniform-l2,50.0,False,max;69,8467;0,6638;68,9200;70,1800;70,4400
uniform-l2,100.0,False,max;33,7400;1,5023;31,6800;34,3200;35,2200
uniform-l2,200.0,False,max;4,8733;0,2015;4,6000;4,9400;5,0800
uniform-l10,0.05,False,max;89,4933;0,1948;89,6000;89,6600;89,2200
uniform-l10,0.1,False,max;88,8733;0,2778;89,2200;88,8600;88,5400
uniform-l10,0.2,False,max;86,7267;0,1181;86,8200;86,8000;86,5600
uniform-l10,0.5,False,max;74,6200;0,5776;73,8400;74,8000;75,2200
uniform-l10,1.0,False,max;43,2267;1,4757;41,1400;44,3000;44,2400
uniform-l10,2.0,False,max;6,5333;0,4856;6,1800;6,2000;7,2200
uniform-l50,0.02,False,max;89,5400;0,1275;89,6400;89,6200;89,3600
uniform-l50,0.05,False,max;88,7467;0,2081;89,0400;88,5800;88,6200
uniform-l50,0.1,False,max;85,7467;0,2205;85,7400;86,0200;85,4800
uniform-l50,0.2,False,max;76,6133;0,3356;76,2200;76,5800;77,0400
uniform-l50,0.5,False,max;34,2000;1,7732;31,9800;34,3000;36,3200
uniform-l50,1.0,False,max;3,5600;0,2315;3,3400;3,4600;3,8800
uniform-linf,0.02,False,max;89,4333;0,1508;89,5400;89,5400;89,2200
uniform-linf,0.05,False,max;88,1467;0,0822;88,2400;88,1600;88,0400
uniform-linf,0.1,False,max;84,5067;0,0736;84,5000;84,4200;84,6000
uniform-linf,0.2,False,max;72,6067;0,7376;71,5800;72,9600;73,2800
uniform-linf,0.5,False,max;23,4467;1,5246;21,3600;24,0200;24,9600
uniform-linf,1.0,False,max;2,2400;0,1657;2,2000;2,4600;2,0600
Class Separation Robustness;86,0333;0,1051;86,0067;85,9200;86,1733
imperceptible Robustness;89,0300;0,1367;89,1300;89,1233;88,8367
Average p-norm robustness;58,8105;0,3695;58,3005;58,9667;59,1643
