;config_764_avg;config_764_std;config_764_run_0;config_764_run_1;config_764_run_2
uniform-l50,0.035,True,max;39,4000;1,4236;40,2000;40,6000;37,4000
uniform-linf,0.015,True,max;39,4667;1,4079;39,8000;41,0000;37,6000
uniform-l0-impulse,0.01,True,max;37,8000;1,0198;38,2000;38,8000;36,4000
uniform-l0-impulse,0.02,True,max;36,8667;1,3597;37,4000;38,2000;35,0000
uniform-l0-impulse,0.05,True,max;33,1333;0,5249;33,6000;32,4000;33,4000
uniform-l0-impulse,0.1,True,max;28,8000;0,4899;28,2000;29,4000;28,8000
uniform-l0-impulse,0.2,True,max;25,6000;0,2828;25,2000;25,8000;25,8000
uniform-l0-impulse,0.5,True,max;17,2667;1,6680;16,4000;19,6000;15,8000
uniform-l0.5,200000000.0,False,max;39,4000;1,4236;40,2000;40,6000;37,4000
uniform-l0.5,500000000.0,False,max;37,0000;0,9092;36,8000;38,2000;36,0000
uniform-l0.5,1000000000.0,False,max;34,2667;0,7717;35,0000;34,6000;33,2000
uniform-l0.5,2000000000.0,False,max;27,9333;0,7364;28,0000;27,0000;28,8000
uniform-l0.5,5000000000.0,False,max;23,2000;0,4899;23,8000;22,6000;23,2000
uniform-l0.5,10000000000.0,False,max;17,3333;1,4817;16,0000;19,4000;16,6000
uniform-l1,1000.0,False,max;39,6667;1,1813;40,4000;40,6000;38,0000
uniform-l1,5000.0,False,max;38,0000;1,7205;37,8000;40,2000;36,0000
uniform-l1,10000.0,False,max;34,6667;1,0873;35,8000;35,0000;33,2000
uniform-l1,20000.0,False,max;29,4667;0,8994;30,0000;28,2000;30,2000
uniform-l1,50000.0,False,max;21,4000;1,0198;20,0000;22,4000;21,8000
uniform-l1,100000.0,False,max;15,5333;2,1061;13,4000;18,4000;14,8000
uniform-l2,5.0,False,max;39,3333;0,9978;39,6000;40,4000;38,0000
uniform-l2,10.0,False,max;39,1333;1,5173;40,4000;40,0000;37,0000
uniform-l2,20.0,False,max;37,0000;1,6083;36,4000;39,2000;35,4000
uniform-l2,50.0,False,max;32,2000;0,7483;33,0000;32,4000;31,2000
uniform-l2,100.0,False,max;26,0667;0,6600;26,8000;25,2000;26,2000
uniform-l2,200.0,False,max;18,6000;2,4712;16,2000;22,0000;17,6000
uniform-l10,0.05,False,max;39,6667;0,9286;40,0000;40,6000;38,4000
uniform-l10,0.1,False,max;39,1333;1,5173;40,0000;40,4000;37,0000
uniform-l10,0.2,False,max;38,3333;2,0418;38,4000;40,8000;35,8000
uniform-l10,0.5,False,max;33,7333;1,2257;35,2000;33,8000;32,2000
uniform-l10,1.0,False,max;27,1333;0,6182;26,8000;26,6000;28,0000
uniform-l10,2.0,False,max;19,7333;1,5173;19,2000;21,8000;18,2000
uniform-l50,0.02,False,max;39,6667;1,4636;40,6000;40,8000;37,6000
uniform-l50,0.05,False,max;39,2667;1,4817;40,0000;40,6000;37,2000
uniform-l50,0.1,False,max;38,0000;1,6083;37,4000;40,2000;36,4000
uniform-l50,0.2,False,max;33,8667;0,4110;34,4000;33,8000;33,4000
uniform-l50,0.5,False,max;25,6667;0,5735;26,4000;25,0000;25,6000
uniform-l50,1.0,False,max;16,7333;1,6357;15,2000;19,0000;16,0000
uniform-linf,0.02,False,max;39,8000;0,9933;40,4000;40,6000;38,4000
uniform-linf,0.05,False,max;39,0667;1,1813;40,0000;39,8000;37,4000
uniform-linf,0.1,False,max;37,2000;0,7118;36,6000;38,2000;36,8000
uniform-linf,0.2,False,max;33,5333;0,6600;34,0000;32,6000;34,0000
uniform-linf,0.5,False,max;23,9333;0,0943;23,8000;24,0000;24,0000
uniform-linf,1.0,False,max;14,8000;1,6083;13,2000;17,0000;14,2000
Class Separation Robustness;32,3111;0,3938;32,0000;32,8667;32,0667
imperceptible Robustness;39,3333;1,5585;40,0667;40,7667;37,1667
Average p-norm robustness;31,1651;0,7371;31,1952;32,0524;30,2476
