;config_765_avg;config_765_std;config_765_run_0;config_765_run_1;config_765_run_2
uniform-l2,200.0,False,max;17,2667;2,0418;19,0000;14,4000;18,4000
uniform-l10,0.05,False,max;42,2667;1,0499;40,8000;43,2000;42,8000
uniform-l10,0.1,False,max;41,7333;0,9843;40,6000;43,0000;41,6000
uniform-l10,0.2,False,max;40,7333;0,9286;40,4000;42,0000;39,8000
uniform-l10,0.5,False,max;34,2667;0,4989;34,4000;34,8000;33,6000
uniform-l10,1.0,False,max;27,0667;0,5735;26,4000;27,8000;27,0000
uniform-l10,2.0,False,max;17,6667;1,3597;18,2000;15,8000;19,0000
uniform-l50,0.02,False,max;42,2667;0,9286;41,0000;42,6000;43,2000
uniform-l50,0.05,False,max;41,4667;0,9978;40,4000;42,8000;41,2000
uniform-l50,0.1,False,max;40,4000;1,4967;40,8000;42,0000;38,4000
uniform-l50,0.2,False,max;34,4667;0,8219;35,4000;34,6000;33,4000
uniform-l50,0.5,False,max;26,2667;0,5735;27,0000;26,2000;25,6000
uniform-l50,1.0,False,max;16,2667;1,3300;17,0000;14,4000;17,4000
uniform-linf,0.02,False,max;42,2667;1,0371;40,8000;43,0000;43,0000
uniform-linf,0.05,False,max;41,6000;1,4514;40,2000;43,6000;41,0000
uniform-linf,0.1,False,max;39,4000;1,4697;39,4000;41,2000;37,6000
uniform-linf,0.2,False,max;34,2667;0,4110;33,8000;34,8000;34,2000
uniform-linf,0.5,False,max;23,1333;0,2494;23,2000;23,4000;22,8000
uniform-linf,1.0,False,max;14,8000;0,8165;15,8000;13,8000;14,8000
Class Separation Robustness;33,5333;0,4355;33,5333;34,0667;33,0000
imperceptible Robustness;41,7222;1,0401;40,2667;42,6333;42,2667
Average p-norm robustness;32,1032;0,2630;32,1714;32,3857;31,7524
