;config_785_avg;config_785_std;config_785_run_0;config_785_run_1;config_785_run_2
uniform-l10,0.1,False,max;62,9367;0,4066;63,0000;62,4100;63,4000
uniform-l10,0.2,False,max;54,2267;0,8487;55,0200;53,0500;54,6100
uniform-l10,0.5,False,max;26,3233;0,7315;26,5700;25,3300;27,0700
uniform-l10,1.0,False,max;5,6200;0,2858;5,3700;6,0200;5,4700
uniform-l10,2.0,False,max;0,7633;0,0818;0,7700;0,8600;0,6600
uniform-l50,0.02,False,max;66,5933;0,2424;66,3400;66,5200;66,9200
uniform-l50,0.05,False,max;63,2767;0,3554;63,2600;62,8500;63,7200
uniform-l50,0.1,False,max;55,1167;0,8303;56,0100;54,0100;55,3300
uniform-l50,0.2,False,max;37,1667;0,9170;37,8000;35,8700;37,8300
uniform-l50,0.5,False,max;6,9600;0,0455;6,9100;7,0200;6,9500
uniform-l50,1.0,False,max;0,7733;0,0685;0,7300;0,8700;0,7200
uniform-linf,0.01,False,max;66,9133;0,3193;66,4800;67,0200;67,2400
uniform-linf,0.02,False,max;66,4200;0,2531;66,1100;66,4200;66,7300
uniform-linf,0.05,False,max;62,5700;0,2709;62,6100;62,2200;62,8800
uniform-linf,0.1,False,max;52,9900;0,8139;53,7800;51,8700;53,3200
uniform-linf,0.2,False,max;32,6567;0,7546;33,2200;31,5900;33,1600
uniform-linf,0.5,False,max;5,0433;0,3367;4,5800;5,1800;5,3700
Class Separation Robustness;52,6933;0,4367;52,7400;52,1367;53,2033
imperceptible Robustness;65,8022;0,2192;65,6317;65,6633;66,1117
Average p-norm robustness;39,8533;0,3256;39,9557;39,4133;40,1910
