;config_789_avg;config_789_std;config_789_run_0;config_789_run_1;config_789_run_2
uniform-l10,0.03,True,max;79,8100;0,2865;80,1000;79,4200;79,9100
uniform-l50,0.02,True,max;79,5367;0,4020;80,0800;79,1200;79,4100
uniform-linf,0.01,True,max;79,6667;0,3071;79,9500;79,2400;79,8100
uniform-l0-impulse,0.01,True,max;77,2600;0,0668;77,1900;77,2400;77,3500
uniform-l0-impulse,0.02,True,max;72,2867;0,3719;71,8200;72,7300;72,3100
uniform-l0-impulse,0.05,True,max;50,7767;0,8470;49,9200;51,9300;50,4800
uniform-l0-impulse,0.1,True,max;22,9367;1,4405;23,4600;24,3800;20,9700
uniform-l0-impulse,0.2,True,max;6,7133;0,6425;7,0800;7,2500;5,8100
uniform-l0-impulse,0.5,True,max;1,8500;0,1525;2,0500;1,6800;1,8200
uniform-l0.5,50000.0,False,max;78,6900;0,3127;79,0200;78,2700;78,7800
uniform-l0.5,100000.0,False,max;74,0200;0,3051;74,0800;73,6200;74,3600
uniform-l0.5,200000.0,False,max;61,4567;0,1239;61,3200;61,6200;61,4300
uniform-l0.5,500000.0,False,max;28,3367;0,9384;28,9700;29,0300;27,0100
uniform-l0.5,1000000.0,False,max;10,0600;0,6713;10,3600;10,6900;9,1300
uniform-l0.5,2000000.0,False,max;3,5133;0,2248;3,8300;3,3800;3,3300
uniform-l1,20.0,False,max;79,8433;0,1837;80,0700;79,6200;79,8400
uniform-l1,50.0,False,max;74,8433;0,3363;75,1200;74,3700;75,0400
uniform-l1,100.0,False,max;63,9200;0,3111;64,1400;63,4800;64,1400
uniform-l1,200.0,False,max;39,7500;0,6679;40,3000;40,1400;38,8100
uniform-l1,500.0,False,max;9,3867;0,4986;9,4200;9,9800;8,7600
uniform-l1,1000.0,False,max;2,8567;0,1438;3,0200;2,6700;2,8800
uniform-l2,0.5,False,max;80,0667;0,2253;80,3800;79,8600;79,9600
uniform-l2,1.0,False,max;76,8600;0,4410;77,3300;76,2700;76,9800
uniform-l2,2.0,False,max;68,4367;0,3593;68,8800;68,0000;68,4300
uniform-l2,5.0,False,max;38,6600;0,5004;38,9200;39,1000;37,9600
uniform-l2,10.0,False,max;13,0800;0,4981;13,0800;13,6900;12,4700
uniform-l2,20.0,False,max;3,3167;0,0957;3,2700;3,4500;3,2300
uniform-l10,0.02,False,max;80,5300;0,2941;80,9200;80,2100;80,4600
uniform-l10,0.05,False,max;77,7133;0,3913;77,9900;77,1600;77,9900
uniform-l10,0.1,False,max;70,1767;0,1310;70,3300;70,0100;70,1900
uniform-l10,0.2,False,max;52,3967;0,3537;52,8700;52,0200;52,3000
uniform-l10,0.5,False,max;16,1567;0,2896;16,0900;16,5400;15,8400
uniform-l10,1.0,False,max;3,7233;0,0655;3,6400;3,7300;3,8000
uniform-l50,0.01,False,max;80,8333;0,3556;81,2800;80,4100;80,8100
uniform-l50,0.02,False,max;79,5367;0,2968;79,8300;79,1300;79,6500
uniform-l50,0.05,False,max;73,1633;0,3859;73,4800;72,6200;73,3900
uniform-l50,0.1,False,max;57,9533;0,2640;58,3000;57,6600;57,9000
uniform-l50,0.2,False,max;30,9333;0,7299;31,2700;31,6100;29,9200
uniform-l50,0.5,False,max;5,4467;0,2085;5,1600;5,6500;5,5300
uniform-linf,0.01,False,max;80,6633;0,3274;81,0800;80,2800;80,6300
uniform-linf,0.02,False,max;79,0967;0,2978;79,5000;78,7900;79,0000
uniform-linf,0.05,False,max;71,7133;0,4701;71,8900;71,0700;72,1800
uniform-linf,0.1,False,max;55,5533;0,3795;56,0900;55,2900;55,2800
uniform-linf,0.2,False,max;26,9867;0,7141;27,4200;27,5600;25,9800
uniform-linf,0.5,False,max;4,5233;0,0873;4,4000;4,5800;4,5900
Class Separation Robustness;76,6578;0,2850;76,9267;76,2633;76,7833
imperceptible Robustness;79,7550;0,3187;80,1267;79,3483;79,7900
Average p-norm robustness;47,2862;0,1740;47,4898;47,3040;47,0648
