;config_793_avg;config_793_std;config_793_run_0;config_793_run_1;config_793_run_2
uniform-l0.5,1000000.0,False,max;4,8233;0,5526;4,0600;5,0600;5,3500
uniform-l0.5,2000000.0,False,max;1,6033;0,5392;1,4400;1,0400;2,3300
uniform-l1,20.0,False,max;79,2200;0,0909;79,1000;79,2400;79,3200
uniform-l1,50.0,False,max;73,8467;0,2290;73,7000;73,6700;74,1700
uniform-l1,100.0,False,max;59,4900;0,4403;59,2300;59,1300;60,1100
uniform-l1,200.0,False,max;29,0300;0,7708;28,1700;28,8800;30,0400
uniform-l1,500.0,False,max;4,4033;0,4409;3,7800;4,7000;4,7300
uniform-l1,1000.0,False,max;1,3900;0,3182;1,3200;1,0400;1,8100
uniform-l2,0.5,False,max;79,2300;0,1374;79,1700;79,1000;79,4200
uniform-l2,1.0,False,max;75,9433;0,0834;75,9000;76,0600;75,8700
uniform-l2,2.0,False,max;65,4100;0,4656;64,8300;65,4300;65,9700
uniform-l2,5.0,False,max;27,9433;0,8658;27,1600;27,5200;29,1500
uniform-l2,10.0,False,max;6,4900;0,3150;6,0500;6,6500;6,7700
uniform-l2,20.0,False,max;1,4667;0,3890;1,2700;1,1200;2,0100
uniform-l10,0.02,False,max;79,8933;0,1621;79,9600;79,6700;80,0500
uniform-l10,0.05,False,max;76,8800;0,1846;76,7300;76,7700;77,1400
uniform-l10,0.1,False,max;68,1700;0,3059;68,0500;67,8700;68,5900
uniform-l10,0.2,False,max;44,5900;0,6984;43,7200;44,6200;45,4300
uniform-l10,0.5,False,max;8,5367;0,4047;7,9800;8,7000;8,9300
uniform-l10,1.0,False,max;1,6367;0,3511;1,5300;1,2700;2,1100
uniform-l50,0.01,False,max;80,2200;0,2051;80,0700;80,0800;80,5100
uniform-l50,0.02,False,max;78,8667;0,3717;78,8500;78,4200;79,3300
uniform-l50,0.05,False,max;71,5867;0,2520;71,3700;71,4500;71,9400
uniform-l50,0.1,False,max;52,2567;0,2472;51,9800;52,2100;52,5800
uniform-l50,0.2,False,max;20,1100;0,5715;19,6100;19,8100;20,9100
uniform-l50,0.5,False,max;2,2533;0,3420;1,9100;2,1300;2,7200
uniform-linf,0.01,False,max;80,0267;0,2024;79,8500;79,9200;80,3100
uniform-linf,0.02,False,max;78,4733;0,0450;78,5100;78,4100;78,5000
uniform-linf,0.05,False,max;69,9033;0,4151;69,7100;69,5200;70,4800
uniform-linf,0.1,False,max;48,8600;0,1042;49,0000;48,7500;48,8300
uniform-linf,0.2,False,max;17,0367;0,6280;16,4600;16,7400;17,9100
uniform-linf,0.5,False,max;1,7867;0,2363;1,6400;1,6000;2,1200
Class Separation Robustness;75,4900;0,1395;75,3300;75,4700;75,6700
imperceptible Robustness;79,1156;0,1176;79,0767;78,9950;79,2750
Average p-norm robustness;43,6215;0,3900;43,2369;43,4714;44,1562
