;config_219_avg;config_219_std;config_219_run_0;config_219_run_1;config_219_run_2
uniform-l0.5,700000.0,True,max;98,7373;0,0107;98,7373;98,7242;98,7505
uniform-l1,125.0,True,max;98,7330;0,0164;98,7110;98,7373;98,7505
uniform-l2,2.0,True,max;98,6891;0,0224;98,6584;98,7110;98,6979
uniform-l10,0.06,True,max;98,7067;0,0164;98,7110;98,6847;98,7242
uniform-l50,0.04,True,max;98,6979;0,0430;98,6453;98,6979;98,7505
uniform-linf,0.01,True,max;98,7330;0,0124;98,7505;98,7242;98,7242
uniform-l0-impulse,0.01,True,max;96,7864;1,4015;94,9231;97,1327;98,3033
uniform-l0-impulse,0.02,True,max;96,4575;1,2908;94,6337;97,3037;97,4352
uniform-l0-impulse,0.05,True,max;93,4017;0,2194;93,0948;93,5946;93,5157
uniform-l0-impulse,0.1,True,max;82,2702;1,6100;82,6779;80,1263;84,0063
uniform-l0-impulse,0.2,True,max;41,4003;5,1124;41,9834;34,8678;47,3497
uniform-l0-impulse,0.5,True,max;3,2750;0,4921;3,1435;2,7489;3,9327
uniform-l0.5,500000.0,False,max;98,7593;0,0248;98,7242;98,7768;98,7768
uniform-l0.5,1000000.0,False,max;98,6979;0,0186;98,6716;98,7110;98,7110
uniform-l0.5,2000000.0,False,max;98,6014;0,0164;98,6058;98,6190;98,5795
uniform-l0.5,5000000.0,False,max;96,3129;0,3070;96,7250;96,2252;95,9884
uniform-l0.5,10000000.0,False,max;84,3658;1,3526;85,5189;82,4674;85,1111
uniform-l0.5,20000000.0,False,max;35,7754;4,4292;34,1050;31,3823;41,8387
uniform-l1,100.0,False,max;98,7373;0,0215;98,7110;98,7373;98,7636
uniform-l1,200.0,False,max;98,6760;0,0377;98,6321;98,7242;98,6716
uniform-l1,500.0,False,max;98,0402;0,0774;98,0666;97,9350;98,1192
uniform-l1,1000.0,False,max;92,3101;0,4547;92,9502;91,9374;92,0426
uniform-l1,2000.0,False,max;46,8105;4,0398;45,1532;42,9041;52,3741
uniform-l1,5000.0,False,max;2,9374;0,3338;2,7489;2,6568;3,4066
uniform-l2,1.0,False,max;98,7461;0,0062;98,7505;98,7373;98,7505
uniform-l2,2.0,False,max;98,7067;0,0062;98,6979;98,7110;98,7110
uniform-l2,5.0,False,max;98,3910;0,0407;98,3559;98,3691;98,4480
uniform-l2,10.0,False,max;95,4141;0,3974;95,9753;95,1598;95,1072
uniform-l2,20.0,False,max;61,0943;3,5119;61,1469;56,7671;65,3689
uniform-l2,50.0,False,max;2,9199;0,3092;2,7489;2,6568;3,3539
uniform-l10,0.05,False,max;98,7198;0,0270;98,6847;98,7505;98,7242
uniform-l10,0.1,False,max;98,6277;0,0591;98,5532;98,6979;98,6321
uniform-l10,0.2,False,max;98,1411;0,0682;98,0929;98,0929;98,2375
uniform-l10,0.5,False,max;83,6775;1,4416;84,7034;81,6388;84,6903
uniform-l10,1.0,False,max;17,2125;3,6599;15,8622;13,5604;22,2149
uniform-l10,2.0,False,max;2,6305;0,0000;2,6305;2,6305;2,6305
uniform-l50,0.02,False,max;98,7242;0,0107;98,7242;98,7373;98,7110
uniform-l50,0.05,False,max;98,6672;0,0377;98,6190;98,6716;98,7110
uniform-l50,0.1,False,max;98,2726;0,0377;98,2770;98,2244;98,3165
uniform-l50,0.2,False,max;93,8095;0,3970;94,3706;93,5157;93,5420
uniform-l50,0.5,False,max;20,8602;3,3911;19,6764;17,4273;25,4768
uniform-l50,1.0,False,max;2,6393;0,0124;2,6305;2,6305;2,6568
uniform-linf,0.01,False,max;98,7680;0,0124;98,7505;98,7768;98,7768
uniform-linf,0.02,False,max;98,7198;0,0164;98,6979;98,7373;98,7242
uniform-linf,0.05,False,max;98,6540;0,0345;98,6058;98,6716;98,6847
uniform-linf,0.1,False,max;97,9613;0,1220;98,0271;97,7903;98,0666
uniform-linf,0.2,False,max;91,2710;0,5894;92,0558;90,6353;91,1219
uniform-linf,0.5,False,max;13,4421;3,6035;12,4030;9,6409;18,2823
Class Separation Robustness;98,1542;0,0663;98,2332;98,0709;98,1586
imperceptible Robustness;98,7162;0,0127;98,7023;98,7132;98,7330
Average p-norm robustness;74,5163;0,7908;74,3835;73,6210;75,5444
