;config_222_avg;config_222_std;config_222_run_0;config_222_run_1;config_222_run_2
uniform-l0-impulse,0.01,True,max;97,2686;0,4488;96,6855;97,7772;97,3432
uniform-l0-impulse,0.02,True,max;95,7078;0,8043;94,6468;96,5934;95,8832
uniform-l0-impulse,0.05,True,max;89,6094;0,2331;89,9382;89,4647;89,4252
uniform-l0-impulse,0.1,True,max;68,3371;2,9962;72,5635;66,4869;65,9608
uniform-l0-impulse,0.2,True,max;22,8112;5,1853;30,1197;19,6764;18,6374
uniform-l0-impulse,0.5,True,max;2,9900;0,0484;3,0514;2,9331;2,9857
uniform-l0.5,500000.0,False,max;98,7242;0,0186;98,7373;98,7373;98,6979
uniform-l0.5,1000000.0,False,max;98,6628;0,0062;98,6584;98,6716;98,6584
uniform-l0.5,2000000.0,False,max;98,5094;0,0434;98,5006;98,4611;98,5664
uniform-l0.5,5000000.0,False,max;94,8047;0,2778;95,1072;94,4364;94,8704
uniform-l0.5,10000000.0,False,max;75,2247;2,5336;76,7329;71,6559;77,2853
uniform-l0.5,20000000.0,False,max;29,1069;4,5203;35,4991;25,8451;25,9766
uniform-l1,100.0,False,max;98,6891;0,0377;98,7373;98,6847;98,6453
uniform-l1,200.0,False,max;98,6014;0,0062;98,6058;98,6058;98,5927
uniform-l1,500.0,False,max;97,4791;0,1178;97,5931;97,3168;97,5273
uniform-l1,1000.0,False,max;87,3471;1,1017;88,2415;85,7951;88,0047
uniform-l1,2000.0,False,max;41,3959;3,8420;46,6526;37,5773;39,9579
uniform-l1,5000.0,False,max;2,8059;0,0974;2,9331;2,6963;2,7884
uniform-l2,1.0,False,max;98,6891;0,0530;98,7636;98,6453;98,6584
uniform-l2,2.0,False,max;98,6234;0,0164;98,6453;98,6058;98,6190
uniform-l2,5.0,False,max;98,1148;0,0715;98,1718;98,0139;98,1586
uniform-l2,10.0,False,max;93,4236;0,4610;93,9366;92,8186;93,5157
uniform-l2,20.0,False,max;53,5315;2,5846;56,0568;49,9803;54,5574
uniform-l2,50.0,False,max;2,8322;0,1086;2,9857;2,7489;2,7621
uniform-l10,0.05,False,max;98,6847;0,0430;98,7373;98,6847;98,6321
uniform-l10,0.1,False,max;98,5094;0,0447;98,5269;98,4480;98,5532
uniform-l10,0.2,False,max;97,7290;0,1772;97,9482;97,5141;97,7246
uniform-l10,0.5,False,max;74,1199;2,6600;76,2199;70,3670;75,7727
uniform-l10,1.0,False,max;15,8271;3,4747;20,6629;12,6529;14,1655
uniform-l10,2.0,False,max;2,6305;0,0000;2,6305;2,6305;2,6305
uniform-l50,0.02,False,max;98,6891;0,0656;98,7768;98,6716;98,6190
uniform-l50,0.05,False,max;98,5488;0,0551;98,6058;98,4743;98,5664
uniform-l50,0.1,False,max;97,8868;0,1699;98,0666;97,6588;97,9350
uniform-l50,0.2,False,max;89,9952;1,0052;90,8457;88,5835;90,5564
uniform-l50,0.5,False,max;19,6589;3,6843;24,8586;16,7697;17,3484
uniform-l50,1.0,False,max;2,6393;0,0124;2,6568;2,6305;2,6305
uniform-linf,0.01,False,max;98,7286;0,0551;98,8031;98,6716;98,7110
uniform-linf,0.02,False,max;98,6891;0,0345;98,7373;98,6716;98,6584
uniform-linf,0.05,False,max;98,5181;0,0328;98,5269;98,4743;98,5532
uniform-linf,0.1,False,max;97,4703;0,1505;97,6588;97,2905;97,4615
uniform-linf,0.2,False,max;85,6153;1,6925;87,3866;83,3355;86,1239
uniform-linf,0.5,False,max;12,5477;3,1959;16,8881;9,2858;11,4692
Class Separation Robustness;97,6778;0,1428;97,8649;97,5185;97,6501
imperceptible Robustness;98,6518;0,0421;98,7110;98,6277;98,6168
Average p-norm robustness;72,1376;0,8615;73,2881;71,2153;71,9093
